target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,59.7638869000366,19.431145470019,None,79.2104327999987,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,0,0,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,84.6965234000236,None,prac,1,1,1,negative,positive,l,l,1,2.15347270003986,86.7266723000212,87.7268765000626,87.7102051000111,None,86.7266723000212,None,86.7266723000212,None,86.7266723000212,None,89.877271000063,None,89.877271000063,None,89.877271000063,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,0,1,1,10,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,neutral,k,k,1,1.03581840009429,90.8925012000836,91.8935607000021,91.8767865999835,None,90.8925012000836,None,90.8925012000836,None,90.8925012000836,None,92.9100042700418,None,92.9100042700418,None,92.9100042700418,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
negative,negative,2,j,l,NaN,NaN,NaN,NaN,0,2,2,9,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,negative,j,j,1,0.931572900037281,92.9284513000166,93.9433895000257,93.9101350000128,None,92.9284513000166,None,92.9284513000166,None,92.9284513000166,None,94.8433305700426,None,94.8433305700426,None,94.8433305700426,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,3,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,neutral,neutral,k,k,1,0.848663600045256,94.8577112000203,95.860049800016,95.8436358000617,None,94.8577112000203,None,94.8577112000203,None,94.8577112000203,None,96.6932829700061,None,96.6932829700061,None,96.6932829700061,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,4,4,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,neutral,k,k,1,0.69871830008924,96.7012298000045,97.7100115000503,97.6933443000307,None,96.7012298000045,None,96.7012298000045,None,96.7012298000045,None,98.3932422699989,None,98.3932422699989,None,98.3932422699989,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,5,5,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,negative,j,k,0,1.14888649992645,98.3985801000381,99.4100308000343,99.3932895000326,None,98.3985801000381,None,98.3985801000381,None,98.3985801000381,None,100.543285900028,None,100.543285900028,None,100.543285900028,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,6,6,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,l,l,1,1.05299300001934,101.548417299986,102.559948300011,102.543242600048,None,101.548417299986,None,101.548417299986,None,101.548417299986,None,103.593127470009,None,103.593127470009,None,103.593127470009,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,7,7,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,l,l,1,1.03167860000394,103.599446300068,104.60984290007,104.593160800054,None,103.599446300068,None,103.599446300068,None,103.599446300068,None,105.626481670083,None,105.626481670083,None,105.626481670083,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
positive,positive,2,l,j,NaN,NaN,NaN,NaN,0,8,8,11,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,2,positive,positive,l,l,1,1.08282280003186,105.631018100074,106.643204200082,106.626463899971,None,105.631018100074,None,105.631018100074,None,105.631018100074,None,107.710776870034,None,107.710776870034,None,107.710776870034,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,2,2022-05-04_15h54.16.007,Main,2022.1.1,61.4017528768495
