target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,sound_1_started,sound_1_stopped,image_4_started,image_4_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
,,NaN,,,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,space,7.41070409998065,44.7016324200085,None,52.1345622999943,None,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,0,0,0,16,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,56.2846452000085,None,prac,2,2,2,negative,neutral,k,k,1,1.03728009999031,58.2984261999954,59.3012161999941,59.2824791999883,None,58.2984261999954,None,58.2984261999954,None,58.2984261999954,None,60.3324752200278,None,60.3324752200278,None,60.3324752200278,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
negative,negative,1,j,l,NaN,NaN,NaN,NaN,0,1,1,0,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,negative,l,l,1,0.901177000021562,60.3368209000328,61.3512618999812,61.334600000002,None,60.3368209000328,None,60.3368209000328,None,60.3368209000328,None,62.2345589200268,None,62.2345589200268,None,62.2345589200268,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,0,2,2,17,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,neutral,positive,j,j,1,0.678312100004405,62.2392392000183,63.2489610000048,63.2345943999826,None,62.2392392000183,None,62.2392392000183,None,62.2392392000183,None,63.9152929200209,None,63.9152929200209,None,63.9152929200209,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
positive,negative,2,l,j,NaN,NaN,NaN,NaN,0,3,3,14,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,negative,positive,j,j,1,0.515291300020181,63.9152839999879,64.9153013000032,64.9153013000032,None,63.9152839999879,None,63.9152839999879,None,63.9152839999879,None,65.432037319988,None,65.432037319988,None,65.432037319988,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
positive,positive,1,l,j,NaN,NaN,NaN,NaN,0,4,4,2,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,positive,positive,j,j,1,0.665098599973135,65.4362501000287,66.4511505999835,66.4345874999999,None,65.4362501000287,None,65.4362501000287,None,65.4362501000287,None,67.0988880200312,None,67.0988880200312,None,67.0988880200312,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,0,5,5,8,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,positive,j,j,1,0.667435600014869,67.1048557999893,68.1177471000119,68.1011448000208,None,67.1048557999893,None,67.1048557999893,None,67.1048557999893,None,68.7677289200365,None,68.7677289200365,None,68.7677289200365,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,0,6,6,1,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,neutral,neutral,k,l,0,0.482312900014222,68.7704000999802,69.7843592999852,69.7677421999979,None,68.7704000999802,None,68.7704000999802,None,68.7704000999802,None,70.2498842999921,None,70.2498842999921,None,70.2498842999921,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
positive,negative,1,l,j,NaN,NaN,NaN,NaN,0,7,7,5,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,1,negative,positive,j,j,1,0.668447999982163,71.2498237999971,72.2509931999957,72.2343966999906,None,71.2498237999971,None,71.2498237999971,None,71.2498237999971,None,72.9155552199809,None,72.9155552199809,None,72.9155552199809,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,0,8,8,7,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,1,1,1,negative,neutral,k,k,1,0.564402999996673,72.9263064999832,73.931780999992,73.9151298000361,None,72.9263064999832,None,72.9263064999832,None,72.9263064999832,None,74.481788420002,None,74.481788420002,None,74.481788420002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
negative,positive,2,j,l,NaN,NaN,NaN,NaN,0,9,9,15,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,NaN,,prac,2,2,2,positive,negative,l,l,1,0.649511999974493,74.4824558999971,75.4818157000118,75.4818157000118,None,74.4824558999971,None,74.4824558999971,None,74.4824558999971,None,76.1321161200176,None,76.1321161200176,None,76.1321161200176,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,103,2023-04-20_14h26.25.157,Main,2022.1.1,59.9982600441946
